Transaction,Item,period_day,weekday_weekend
8013,Bread,afternoon,weekend
8014,Tea,afternoon,weekend
8015,Pastry,afternoon,weekend
8015,Scone,afternoon,weekend
8015,Coffee,afternoon,weekend
8015,Tea,afternoon,weekend
8016,Coffee,afternoon,weekend
8016,Pastry,afternoon,weekend
8017,Baguette,afternoon,weekend
8018,Cookies,afternoon,weekend
8018,Coffee,afternoon,weekend
8019,Coffee,afternoon,weekend
8020,Coffee,afternoon,weekend
8021,Bread,afternoon,weekend
8022,Coffee,afternoon,weekend
8022,Truffles,afternoon,weekend
8022,Juice,afternoon,weekend
8023,Coffee,afternoon,weekend
8024,Coffee,afternoon,weekend
8025,Smoothies,afternoon,weekend
8025,Spanish Brunch,afternoon,weekend
8026,Coffee,afternoon,weekend
8026,Juice,afternoon,weekend
8026,Toast,afternoon,weekend
8026,Muffin,afternoon,weekend
8027,Bread,afternoon,weekend
8028,The Nomad,afternoon,weekend
8028,Coffee,afternoon,weekend
8029,Hot chocolate,afternoon,weekend
8030,Bread,afternoon,weekend
8030,Spanish Brunch,afternoon,weekend
8031,Tea,afternoon,weekend
8031,Spanish Brunch,afternoon,weekend
8032,Coffee,afternoon,weekend
8032,Smoothies,afternoon,weekend
8032,Cookies,afternoon,weekend
8032,Medialuna,afternoon,weekend
8032,Scone,afternoon,weekend
8033,Half slice Monster ,afternoon,weekend
8033,Tiffin,afternoon,weekend
8033,Coffee,afternoon,weekend
8033,Juice,afternoon,weekend
8034,Baguette,afternoon,weekend
8035,Coffee,afternoon,weekend
8035,Coke,afternoon,weekend
8035,Tea,afternoon,weekend
8035,Sandwich,afternoon,weekend
8035,Spanish Brunch,afternoon,weekend
8036,Bread,afternoon,weekend
8037,Hot chocolate,afternoon,weekend
8037,Coffee,afternoon,weekend
8037,Cookies,afternoon,weekend
8038,Soup,afternoon,weekend
8038,Coffee,afternoon,weekend
8038,Cake,afternoon,weekend
8039,Bread,afternoon,weekend
8040,Coffee,afternoon,weekend
8041,Bread,afternoon,weekend
8041,Mineral water,afternoon,weekend
8041,Drinking chocolate spoons ,afternoon,weekend
8041,Coffee,afternoon,weekend
8042,Hot chocolate,afternoon,weekend
8043,Tea,afternoon,weekend
8043,Tea,afternoon,weekend
8043,Cake,afternoon,weekend
8044,Tea,afternoon,weekend
8044,Coffee,afternoon,weekend
8044,Cake,afternoon,weekend
8044,Jammie Dodgers,afternoon,weekend
8045,Medialuna,afternoon,weekend
8046,Scone,afternoon,weekend
8047,Hot chocolate,afternoon,weekend
8047,Cake,afternoon,weekend
8048,Medialuna,afternoon,weekend
8048,Muffin,afternoon,weekend
8048,Spanish Brunch,afternoon,weekend
8048,Chicken Stew,afternoon,weekend
8048,Coffee,afternoon,weekend
8049,Farm House,afternoon,weekend
8050,Coffee,afternoon,weekend
8050,Cake,afternoon,weekend
8051,Cake,afternoon,weekend
8051,Cookies,afternoon,weekend
8051,Tea,afternoon,weekend
8051,Coffee,afternoon,weekend
8051,Sandwich,afternoon,weekend
8051,Soup,afternoon,weekend
8052,Coffee,afternoon,weekend
8052,Cookies,afternoon,weekend
8053,Bread,afternoon,weekend
8053,Cake,afternoon,weekend
8054,Coffee,afternoon,weekend
8054,Coffee,afternoon,weekend
8054,Spanish Brunch,afternoon,weekend
8054,Sandwich,afternoon,weekend
8055,Coffee,afternoon,weekend
8055,Cookies,afternoon,weekend
8056,Bread,afternoon,weekend
8056,Hot chocolate,afternoon,weekend
8056,Sandwich,afternoon,weekend
8056,Chocolates,afternoon,weekend
8057,Pastry,morning,weekday
8057,Coffee,morning,weekday
8058,Coffee,morning,weekday
8058,Jammie Dodgers,morning,weekday
8059,Coffee,morning,weekday
8060,Cake,morning,weekday
8061,Pastry,morning,weekday
8061,Bread,morning,weekday
8061,Jam,morning,weekday
8062,Bread,morning,weekday
8063,Tea,morning,weekday
8064,Tea,morning,weekday
8064,Coffee,morning,weekday
8064,Spanish Brunch,morning,weekday
8065,Afternoon with the baker,morning,weekday
8066,Bread,morning,weekday
8067,Coffee,morning,weekday
8067,Cookies,morning,weekday
8068,Coffee,morning,weekday
8068,Tea,morning,weekday
8068,Cookies,morning,weekday
8068,Cake,morning,weekday
8069,Coffee,morning,weekday
8069,Coffee,morning,weekday
8070,Coffee,morning,weekday
8070,Coffee,morning,weekday
8071,Coffee,morning,weekday
8071,Coffee,morning,weekday
8071,Muffin,morning,weekday
8072,Bread,morning,weekday
8073,Tea,morning,weekday
8074,Coffee,morning,weekday
8074,Pastry,morning,weekday
8074,Pastry,morning,weekday
8075,Sandwich,morning,weekday
8075,Sandwich,morning,weekday
8075,Tea,morning,weekday
8075,Coffee,morning,weekday
8077,Bread,morning,weekday
8078,Tea,afternoon,weekday
8078,Cake,afternoon,weekday
8079,Coffee,afternoon,weekday
8080,Baguette,afternoon,weekday
8081,Baguette,afternoon,weekday
8081,Scone,afternoon,weekday
8082,Coffee,afternoon,weekday
8083,Coffee,afternoon,weekday
8083,Coffee,afternoon,weekday
8083,Pastry,afternoon,weekday
8083,Pastry,afternoon,weekday
8084,Coffee,afternoon,weekday
8084,Pastry,afternoon,weekday
8085,Pastry,afternoon,weekday
8086,Bread,afternoon,weekday
8087,Pastry,afternoon,weekday
8087,Pastry,afternoon,weekday
8087,Coffee,afternoon,weekday
8088,Tea,afternoon,weekday
8088,Bread,afternoon,weekday
8089,Baguette,afternoon,weekday
8089,Coffee,afternoon,weekday
8090,Bread,afternoon,weekday
8091,Truffles,afternoon,weekday
8091,Tea,afternoon,weekday
8091,Soup,afternoon,weekday
8091,Salad,afternoon,weekday
8091,Cookies,afternoon,weekday
8091,Bread,afternoon,weekday
8092,Soup,afternoon,weekday
8093,Coffee,afternoon,weekday
8093,Soup,afternoon,weekday
8093,Afternoon with the baker,afternoon,weekday
8094,Coffee,afternoon,weekday
8094,Afternoon with the baker,afternoon,weekday
8094,Spanish Brunch,afternoon,weekday
8095,Sandwich,afternoon,weekday
8096,Coffee,afternoon,weekday
8097,Sandwich,afternoon,weekday
8097,Coffee,afternoon,weekday
8098,Sandwich,afternoon,weekday
8098,Coffee,afternoon,weekday
8099,Coffee,afternoon,weekday
8099,Sandwich,afternoon,weekday
8100,Salad,afternoon,weekday
8100,Tea,afternoon,weekday
8101,Juice,afternoon,weekday
8102,Sandwich,afternoon,weekday
8103,Tea,afternoon,weekday
8103,Coffee,afternoon,weekday
8103,Hot chocolate,afternoon,weekday
8104,Coffee,afternoon,weekday
8104,Coffee,afternoon,weekday
8104,Soup,afternoon,weekday
8106,Tea,afternoon,weekday
8106,Cake,afternoon,weekday
8107,Cake,afternoon,weekday
8107,Bread,afternoon,weekday
8108,Jammie Dodgers,afternoon,weekday
8108,Cake,afternoon,weekday
8108,Coffee,afternoon,weekday
8108,Coffee,afternoon,weekday
8109,Coffee,evening,weekday
8109,Salad,evening,weekday
8110,Baguette,morning,weekday
8111,Coffee,morning,weekday
8111,Jammie Dodgers,morning,weekday
8111,Pastry,morning,weekday
8112,Coffee,morning,weekday
8112,Cookies,morning,weekday
8113,Coffee,morning,weekday
8113,Pastry,morning,weekday
8113,Farm House,morning,weekday
8114,Bread,morning,weekday
8115,Coffee,morning,weekday
8116,Coffee,morning,weekday
8116,Baguette,morning,weekday
8117,Coffee,morning,weekday
8117,Toast,morning,weekday
8117,Tea,morning,weekday
8118,Pastry,morning,weekday
8119,Bread,morning,weekday
8120,Coffee,morning,weekday
8120,Coffee,morning,weekday
8120,Pastry,morning,weekday
8121,Bread,morning,weekday
8121,Salad,morning,weekday
8122,Bread,morning,weekday
8122,Pastry,morning,weekday
8123,Coffee,morning,weekday
8124,Bread,morning,weekday
8124,Coffee,morning,weekday
8124,Toast,morning,weekday
8126,Coffee,morning,weekday
8127,Coffee,morning,weekday
8129,Gift voucher,morning,weekday
8129,Bread,morning,weekday
8130,Pastry,morning,weekday
8130,Bread,morning,weekday
8131,Sandwich,afternoon,weekday
8132,Mineral water,afternoon,weekday
8133,Coffee,afternoon,weekday
8133,Pastry,afternoon,weekday
8134,Truffles,afternoon,weekday
8134,Chicken Stew,afternoon,weekday
8135,Pastry,afternoon,weekday
8136,Coffee,afternoon,weekday
8136,Jammie Dodgers,afternoon,weekday
8136,Sandwich,afternoon,weekday
8137,Bread,afternoon,weekday
8137,Cookies,afternoon,weekday
8138,Tea,afternoon,weekday
8138,Coffee,afternoon,weekday
8138,Medialuna,afternoon,weekday
8140,Chicken Stew,afternoon,weekday
8141,Coffee,afternoon,weekday
8142,Tea,afternoon,weekday
8142,Juice,afternoon,weekday
8142,Sandwich,afternoon,weekday
8142,Chicken Stew,afternoon,weekday
8143,Tea,afternoon,weekday
8143,Tea,afternoon,weekday
8144,Bread,afternoon,weekday
8144,Sandwich,afternoon,weekday
8144,Cake,afternoon,weekday
8145,Coffee,afternoon,weekday
8145,Muffin,afternoon,weekday
8146,Coffee,afternoon,weekday
8146,Juice,afternoon,weekday
8146,Bakewell,afternoon,weekday
8147,Cake,afternoon,weekday
8147,Cookies,afternoon,weekday
8147,Juice,afternoon,weekday
8147,Cookies,afternoon,weekday
8148,Soup,afternoon,weekday
8148,Chicken Stew,afternoon,weekday
8149,Coffee,afternoon,weekday
8149,Bakewell,afternoon,weekday
8150,Juice,afternoon,weekday
8150,Coffee,afternoon,weekday
8151,Coffee,afternoon,weekday
8151,Bread,afternoon,weekday
8152,Tea,afternoon,weekday
8152,Bread,afternoon,weekday
8153,Bakewell,afternoon,weekday
8153,Tea,afternoon,weekday
8154,Coffee,afternoon,weekday
8154,Coffee,afternoon,weekday
8154,Cake,afternoon,weekday
8155,Coffee,afternoon,weekday
8155,Coffee,afternoon,weekday
8155,Bakewell,afternoon,weekday
8156,Coffee,afternoon,weekday
8156,Juice,afternoon,weekday
8156,Cookies,afternoon,weekday
8156,Cake,afternoon,weekday
8157,Hot chocolate,afternoon,weekday
8157,Coffee,afternoon,weekday
8157,Sandwich,afternoon,weekday
8157,Cake,afternoon,weekday
8159,Medialuna,evening,weekday
8160,Bread,evening,weekday
8161,Cake,evening,weekday
8161,Cake,evening,weekday
8161,Cookies,evening,weekday
8161,Jammie Dodgers,evening,weekday
8161,Vegan Feast,evening,weekday
8162,Bread,morning,weekday
8163,Coffee,morning,weekday
8164,Coffee,morning,weekday
8165,Bread,morning,weekday
8165,Baguette,morning,weekday
8166,Bread,morning,weekday
8166,Coffee,morning,weekday
8166,Pastry,morning,weekday
8167,Pastry,morning,weekday
8167,Coffee,morning,weekday
8169,Bread,morning,weekday
8170,Bread,morning,weekday
8171,Cake,morning,weekday
8171,Pastry,morning,weekday
8172,Toast,morning,weekday
8173,Hot chocolate,morning,weekday
8174,Coffee,morning,weekday
8175,Coffee,morning,weekday
8175,Coffee,morning,weekday
8175,Sandwich,morning,weekday
8176,Coffee,morning,weekday
8176,Cookies,morning,weekday
8177,Coffee,morning,weekday
8177,Cake,morning,weekday
8178,Bread,morning,weekday
8179,Bread,morning,weekday
8180,Bread,morning,weekday
8180,Jam,morning,weekday
8180,Christmas common,morning,weekday
8181,Coffee,morning,weekday
8181,Coffee,morning,weekday
8182,Coke,morning,weekday
8182,Salad,morning,weekday
8183,Extra Salami or Feta,morning,weekday
8184,Cookies,afternoon,weekday
8185,Cake,afternoon,weekday
8186,Truffles,afternoon,weekday
8186,Pastry,afternoon,weekday
8187,Cookies,afternoon,weekday
8187,Baguette,afternoon,weekday
8188,Coffee,afternoon,weekday
8189,Brownie,afternoon,weekday
8190,Coffee,afternoon,weekday
8190,Toast,afternoon,weekday
8191,Tea,afternoon,weekday
8191,Tea,afternoon,weekday
8191,Cookies,afternoon,weekday
8191,Pastry,afternoon,weekday
8192,Coke,afternoon,weekday
8193,Brownie,afternoon,weekday
8193,Coffee,afternoon,weekday
8194,Coffee,afternoon,weekday
8194,Cake,afternoon,weekday
8195,Sandwich,afternoon,weekday
8195,Truffles,afternoon,weekday
8195,Cake,afternoon,weekday
8196,Cake,afternoon,weekday
8196,Bakewell,afternoon,weekday
8196,Tea,afternoon,weekday
8196,Coffee,afternoon,weekday
8197,Cake,afternoon,weekday
8197,Pastry,afternoon,weekday
8197,Hot chocolate,afternoon,weekday
8197,Coffee,afternoon,weekday
8198,Brownie,afternoon,weekday
8199,Coffee,afternoon,weekday
8199,Scone,afternoon,weekday
8200,Cake,afternoon,weekday
8200,Baguette,afternoon,weekday
8201,Coffee,afternoon,weekday
8201,Tea,afternoon,weekday
8202,Coffee,afternoon,weekday
8202,Bread,afternoon,weekday
8202,Cake,afternoon,weekday
8202,Bread,afternoon,weekday
8203,Bread,afternoon,weekday
8204,Bread,afternoon,weekday
8205,Coffee,afternoon,weekday
8205,Scone,afternoon,weekday
8206,Bread,afternoon,weekday
8206,Coffee,afternoon,weekday
8206,Coffee,afternoon,weekday
8207,Juice,evening,weekday
8207,Coffee,evening,weekday
8207,Cake,evening,weekday
8208,Coffee,evening,weekday
8208,Brownie,evening,weekday
8209,Baguette,morning,weekday
8209,Cookies,morning,weekday
8210,Medialuna,morning,weekday
8210,Bread,morning,weekday
8210,Bread,morning,weekday
8210,Coffee,morning,weekday
8210,Mineral water,morning,weekday
8211,Coffee,morning,weekday
8211,Cookies,morning,weekday
8212,Coffee,morning,weekday
8212,Bread,morning,weekday
8213,Coffee,morning,weekday
8213,Toast,morning,weekday
8214,Bread,morning,weekday
8214,Pastry,morning,weekday
8215,Bread,morning,weekday
8215,Coffee,morning,weekday
8215,Pastry,morning,weekday
8216,Coffee,morning,weekday
8216,Bread,morning,weekday
8216,Toast,morning,weekday
8217,Coffee,morning,weekday
8218,Farm House,morning,weekday
8219,Bread,morning,weekday
8219,Coffee,morning,weekday
8219,Pastry,morning,weekday
8220,Coffee,morning,weekday
8220,Hot chocolate,morning,weekday
8220,Cookies,morning,weekday
8221,Coffee,morning,weekday
8221,Toast,morning,weekday
8221,Granola,morning,weekday
8222,Bread,morning,weekday
8222,Pastry,morning,weekday
8223,Hot chocolate,morning,weekday
8223,Hot chocolate,morning,weekday
8223,Bread,morning,weekday
8223,Brownie,morning,weekday
8224,Bread,morning,weekday
8224,Juice,morning,weekday
8224,Crisps,morning,weekday
8225,Jammie Dodgers,morning,weekday
8225,Medialuna,morning,weekday
8225,Tea,morning,weekday
8226,Bread,morning,weekday
8226,Jammie Dodgers,morning,weekday
8227,Cherry me Dried fruit,morning,weekday
8227,Toast,morning,weekday
8227,Extra Salami or Feta,morning,weekday
8227,Hot chocolate,morning,weekday
8227,Coffee,morning,weekday
8227,Cake,morning,weekday
8228,Bread,morning,weekday
8229,Farm House,morning,weekday
8230,Coffee,morning,weekday
8230,Medialuna,morning,weekday
8231,Baguette,morning,weekday
8232,Scandinavian,morning,weekday
8233,Sandwich,morning,weekday
8234,Bread,morning,weekday
8235,Coffee,afternoon,weekday
8235,Toast,afternoon,weekday
8235,Tea,afternoon,weekday
8236,Bread,afternoon,weekday
8237,Bread,afternoon,weekday
8238,Tea,afternoon,weekday
8238,Coffee,afternoon,weekday
8238,Bread,afternoon,weekday
8239,Chicken Stew,afternoon,weekday
8239,Bread,afternoon,weekday
8240,Soup,afternoon,weekday
8241,Soup,afternoon,weekday
8241,Salad,afternoon,weekday
8241,Tea,afternoon,weekday
8241,Mineral water,afternoon,weekday
8241,Juice,afternoon,weekday
8242,Cake,afternoon,weekday
8242,Truffles,afternoon,weekday
8242,Chicken Stew,afternoon,weekday
8242,Sandwich,afternoon,weekday
8243,Pastry,afternoon,weekday
8244,Chicken Stew,afternoon,weekday
8244,Coffee,afternoon,weekday
8245,Eggs,afternoon,weekday
8245,Bread,afternoon,weekday
8246,Coffee,afternoon,weekday
8246,Coffee,afternoon,weekday
8246,Soup,afternoon,weekday
8247,Coffee,afternoon,weekday
8247,Scone,afternoon,weekday
8248,Coke,afternoon,weekday
8249,Bread,afternoon,weekday
8249,Brownie,afternoon,weekday
8250,Coffee,afternoon,weekday
8250,Hot chocolate,afternoon,weekday
8250,Cookies,afternoon,weekday
8251,Coffee,afternoon,weekday
8251,Cookies,afternoon,weekday
8252,Bread,afternoon,weekday
8252,Cake,afternoon,weekday
8253,Cake,afternoon,weekday
8253,Coffee,afternoon,weekday
8253,Coffee,afternoon,weekday
8253,Coffee,afternoon,weekday
8254,Coffee,afternoon,weekday
8255,Tea,afternoon,weekday
8255,Bakewell,afternoon,weekday
8255,Bread,afternoon,weekday
8256,Smoothies,afternoon,weekday
8256,Coffee,afternoon,weekday
8256,Cake,afternoon,weekday
8256,Bread,afternoon,weekday
8257,Hot chocolate,evening,weekday
8258,Tea,morning,weekday
8258,Scone,morning,weekday
8259,Baguette,morning,weekday
8259,Cookies,morning,weekday
8260,Coffee,morning,weekday
8260,Bakewell,morning,weekday
8261,Mortimer,morning,weekday
8262,Bread,morning,weekday
8263,Bread,morning,weekday
8264,Coffee,morning,weekday
8264,Pastry,morning,weekday
8265,Coffee,morning,weekday
8266,Bread,morning,weekday
8266,Pastry,morning,weekday
8267,Bread,morning,weekday
8268,Coffee,morning,weekday
8269,Baguette,morning,weekday
8270,Coffee,morning,weekday
8270,Bread,morning,weekday
8270,Bread,morning,weekday
8271,Coffee,morning,weekday
8271,Coffee,morning,weekday
8271,Toast,morning,weekday
8272,Cake,morning,weekday
8272,Bread,morning,weekday
8273,Coffee,morning,weekday
8274,Coffee,morning,weekday
8275,Coffee,morning,weekday
8275,Coffee,morning,weekday
8275,Juice,morning,weekday
8275,Cake,morning,weekday
8275,Cookies,morning,weekday
8276,Baguette,morning,weekday
8277,Tea,morning,weekday
8277,Cake,morning,weekday
8278,Pastry,morning,weekday
8278,Coffee,morning,weekday
8279,Tea,morning,weekday
8280,Tea,morning,weekday
8281,Coffee,morning,weekday
8281,Pastry,morning,weekday
8282,Bread,morning,weekday
8283,Scandinavian,morning,weekday
8284,Cake,morning,weekday
8284,Tiffin,morning,weekday
8284,Coffee,morning,weekday
8284,Coffee,morning,weekday
8285,Tea,morning,weekday
8285,Hot chocolate,morning,weekday
8285,Pastry,morning,weekday
8285,Cake,morning,weekday
8286,Brownie,morning,weekday
8286,Bread,morning,weekday
8287,Bread,morning,weekday
8288,Coffee,morning,weekday
8290,Toast,afternoon,weekday
8290,Coffee,afternoon,weekday
8291,Tea,afternoon,weekday
8291,Toast,afternoon,weekday
8292,Coffee,afternoon,weekday
8292,Coffee,afternoon,weekday
8292,Sandwich,afternoon,weekday
8292,Pastry,afternoon,weekday
8296,Coffee,afternoon,weekday
8298,Bread,afternoon,weekday
8299,Coffee,afternoon,weekday
8300,Tiffin,afternoon,weekday
8302,Coffee,afternoon,weekday
8303,Cake,afternoon,weekday
8303,Cake,afternoon,weekday
8303,Brownie,afternoon,weekday
8304,Half slice Monster ,afternoon,weekday
8305,Coffee,afternoon,weekday
8305,Coffee,afternoon,weekday
8305,Mineral water,afternoon,weekday
8306,Bread,afternoon,weekday
8306,Coffee,afternoon,weekday
8306,Cookies,afternoon,weekday
8306,Brownie,afternoon,weekday
8307,Coffee,afternoon,weekday
8307,Soup,afternoon,weekday
8307,Sandwich,afternoon,weekday
8308,Coffee,afternoon,weekday
8308,Coffee granules ,afternoon,weekday
8308,Extra Salami or Feta,afternoon,weekday
8308,Salad,afternoon,weekday
8310,Salad,afternoon,weekday
8310,Coffee,afternoon,weekday
8310,Coffee,afternoon,weekday
8311,Coffee,afternoon,weekday
8311,Coffee,afternoon,weekday
8311,Cake,afternoon,weekday
8311,Salad,afternoon,weekday
8312,Cake,afternoon,weekday
8312,Cookies,afternoon,weekday
